Cl.,ExRt,From,To,Valid from,ConversionRate0,Ratio (from),Ratio (to)
010,A005,RSD,USD,30.09.2021,101.55,0,0
010,A005,RSD,USD,31.08.2021,99.355,0,0
010,A005,RSD,USD,31.07.2021,98.88,0,0
010,A005,RUB,EUR,28.02.2022,115.4842,0,0
010,A005,RUB,EUR,31.01.2022,86.7251,0,0
010,A005,RUB,EUR,31.12.2021,85.3004,0,0
010,A005,RUB,EUR,30.11.2021,84.6123,0,0
010,A005,RUB,EUR,31.10.2021,82.3284,0,0
010,A005,RUB,EUR,30.09.2021,84.3391,0,0
010,A005,RUB,EUR,31.08.2021,86.76,0,0
010,A005,RUB,EUR,31.07.2021,86.7116,0,0
010,A005,RUB,EUR,30.06.2021,86.7725,0,0
010,A005,RUB,EUR,31.05.2021,89.535,0,0
010,A005,RUB,EUR,30.04.2021,90.7108,0,0
010,A005,RUB,EUR,31.03.2021,88.3175,0,0
010,A005,RUB,EUR,28.02.2021,90.6697,0,0
010,A005,RUB,EUR,31.01.2021,91.8979,0,0
010,A005,RUB,EUR,31.12.2020,91.4671,0,0
010,A005,RUB,EUR,30.11.2020,91.1439,0,0
010,A005,RUB,EUR,31.10.2020,92.4606,0,0
010,A005,RUB,EUR,30.09.2020,91.7763,0,0
010,A005,RUB,EUR,31.08.2020,88.2993,0,0
010,A005,RUB,EUR,31.07.2020,87.69,0,0
010,A005,RUB,EUR,30.06.2020,79.63,0,0
010,A005,RUB,EUR,31.05.2020,78.4416,0,0
010,A005,RUB,EUR,30.04.2020,79.892,0,0
010,A005,RUB,EUR,31.03.2020,85.9486,0,0
010,A005,RUB,EUR,29.02.2020,73.6096,0,0
010,A005,RUB,EUR,31.01.2020,70.3375,0,0
010,A005,RUB,EUR,31.12.2019,69.9563,0,0
010,A005,RUB,EUR,30.11.2019,70.5544,0,0
010,A005,RUB,EUR,31.10.2019,71.3639,0,0
010,A005,RUB,EUR,30.09.2019,70.7557,0,0
010,A005,RUB,EUR,31.08.2019,73.415,0,0
010,A005,RUB,EUR,31.07.2019,70.8041,0,0
010,A005,RUB,EUR,30.06.2019,71.5975,0,0
010,A005,RUB,EUR,31.05.2019,72.9053,0,0
010,A005,RUB,EUR,30.04.2019,72.2099,0,0
010,A005,RUB,EUR,31.03.2019,72.8564,0,0
010,A005,RUB,EUR,28.02.2019,75.0888,0,0
010,A005,RUB,EUR,31.01.2019,75.1113,0,0
010,A005,RUB,EUR,31.12.2018,79.7153,0,0
010,A005,RUB,EUR,30.11.2018,76.0734,0,0
010,A005,RUB,EUR,31.10.2018,74.4074,0,0
010,A005,RUB,EUR,30.09.2018,76.1422,0,0
010,A005,RUB,EUR,31.08.2018,79.0967,0,0
010,A005,RUB,EUR,31.07.2018,73.2097,0,0
010,A005,RUB,EUR,30.06.2018,73.1582,0,0
010,A005,RUB,EUR,31.05.2018,72.3836,0,0
010,A005,RUB,EUR,30.04.2018,75.9587,0,0
010,A005,RUB,EUR,31.03.2018,70.8897,0,0
010,A005,RUB,EUR,28.02.2018,68.754,0,0
010,A005,RUB,EUR,31.01.2018,70.0723,0,0
010,A005,RUB,USD,28.02.2022,103.1201,0,0
010,A005,RUB,USD,31.01.2022,77.7386,0,0
010,A005,RUB,USD,31.12.2021,75.3138,0,0
010,A005,RUB,USD,30.11.2021,74.463,0,0
010,A005,RUB,USD,31.10.2021,70.6985,0,0
010,A005,RUB,USD,30.09.2021,72.838,0,0
010,A005,RUB,USD,31.08.2021,73.3142,0,0
010,A005,RUB,USD,31.07.2021,72.9221,0,0
010,A005,RUB,USD,30.06.2021,73.0163,0,0
010,A005,RUB,USD,31.05.2021,73.3834,0,0
010,A005,RUB,USD,30.04.2021,75.0793,0,0
010,A005,RUB,USD,31.03.2021,75.3241,0,0
010,A005,RUB,USD,28.02.2021,74.8038,0,0
010,A005,RUB,USD,31.01.2021,75.7234,0,0
010,A005,RUB,USD,31.12.2020,74.5393,0,0
010,A005,RUB,USD,30.11.2020,76.0801,0,0
010,A005,RUB,USD,31.10.2020,79.0397,0,0
010,A005,RUB,USD,30.09.2020,78.3877,0,0
010,A005,RUB,USD,31.08.2020,73.9525,0,0
010,A005,RUB,USD,31.07.2020,74.0125,0,0
010,A005,RUB,USD,30.06.2020,71.1109,0,0
010,A005,RUB,USD,31.05.2020,70.4397,0,0
010,A005,RUB,USD,30.04.2020,73.4572,0,0
010,A005,RUB,USD,31.03.2020,78.4489,0,0
010,A005,RUB,USD,29.02.2020,67.058,0,0
010,A005,RUB,USD,31.01.2020,63.6423,0,0
010,A005,SAR,EUR,28.02.2022,4.2015,0,0
010,A005,SAR,EUR,31.01.2022,4.1856,0,0
010,A005,SAR,EUR,31.12.2021,4.2522,0,0
010,A005,SAR,EUR,30.11.2021,4.2629,0,0
010,A005,SAR,EUR,31.10.2021,4.3679,0,0
010,A005,SAR,EUR,30.09.2021,4.3427,0,0
010,A005,SAR,EUR,31.08.2021,4.4386,0,0
010,A005,SAR,EUR,31.07.2021,4.4596,0,0
010,A005,SAR,USD,28.02.2022,3.7517,0,0
010,A005,SAR,USD,31.01.2022,3.7519,0,0
010,A005,SAR,USD,31.12.2021,3.7544,0,0
010,A005,SAR,USD,30.11.2021,3.7516,0,0
010,A005,SAR,USD,31.10.2021,3.7509,0,0
010,A005,SAR,USD,30.09.2021,3.7505,0,0
010,A005,SAR,USD,31.08.2021,3.7507,0,0
010,A005,SAR,USD,31.07.2021,3.7504,0,0
010,A005,SBD,EUR,28.02.2022,9.1495,0,0
010,A005,SBD,EUR,31.01.2022,8.9463,0,0
010,A005,SBD,EUR,31.12.2021,9.0536,0,0
010,A005,SBD,EUR,30.11.2021,9.2307,0,0
010,A005,SBD,EUR,31.10.2021,9.3798,0,0
010,A005,SBD,EUR,30.09.2021,9.3266,0,0
010,A005,SBD,EUR,31.08.2021,9.4295,0,0
010,A005,SBD,EUR,31.07.2021,9.5319,0,0
010,A005,SBD,USD,28.02.2022,8.17,0,0
010,A005,SBD,USD,31.01.2022,8.0193,0,0
010,A005,SBD,USD,31.12.2021,7.9936,0,0
010,A005,SBD,USD,30.11.2021,8.1235,0,0
010,A005,SBD,USD,31.10.2021,8.0548,0,0
010,A005,SBD,USD,30.09.2021,8.0548,0,0
010,A005,SBD,USD,31.08.2021,7.9682,0,0
010,A005,SBD,USD,31.07.2021,8.0161,0,0
010,A005,SDG,EUR,28.02.2022,498.5383,0,0
010,A005,SDG,EUR,31.01.2022,492.2563,0,0
010,A005,SDG,EUR,31.12.2021,495.9834,0,0
010,A005,SDG,EUR,30.11.2021,497.6766,0,0
010,A005,SDG,EUR,31.10.2021,513.072,0,0
010,A005,SDG,EUR,30.09.2021,510.3477,0,0
010,A005,SDG,EUR,31.08.2021,522.6678,0,0
010,A005,SDG,EUR,31.07.2021,529.6837,0,0
010,A005,SDG,USD,28.02.2022,445.1635,0,0
010,A005,SDG,USD,31.01.2022,441.2483,0,0
010,A005,SDG,USD,31.12.2021,437.916,0,0
010,A005,SDG,USD,30.11.2021,437.9802,0,0
010,A005,SDG,USD,31.10.2021,440.5945,0,0
010,A005,SDG,USD,30.09.2021,440.7529,0,0
010,A005,SDG,USD,31.08.2021,441.6663,0,0
010,A005,SDG,USD,31.07.2021,445.4492,0,0
010,A005,SEK,EUR,28.02.2022,10.6055,0,0
010,A005,SEK,EUR,31.01.2022,10.489,0,0
010,A005,SEK,EUR,31.12.2021,10.2503,0,0
010,A005,SEK,EUR,30.11.2021,10.286,0,0
010,A005,SEK,EUR,31.10.2021,9.9368,0,0
010,A005,SEK,EUR,30.09.2021,10.1683,0,0
010,A005,SEK,EUR,31.08.2021,10.1625,0,0
010,A005,SEK,EUR,31.07.2021,10.1868,0,0
010,A005,SEK,EUR,30.06.2021,10.111,0,0
010,A005,SEK,EUR,31.05.2021,10.121,0,0
010,A005,SEK,EUR,30.04.2021,10.164,0,0
010,A005,SEK,EUR,31.03.2021,10.2383,0,0
010,A005,SEK,EUR,28.02.2021,10.1388,0,0
010,A005,SEK,EUR,31.01.2021,10.111,0,0
010,A005,SEK,EUR,31.12.2020,10.0343,0,0
010,A005,SEK,EUR,30.11.2020,10.1778,0,0
010,A005,SEK,EUR,31.10.2020,10.365,0,0
010,A005,SEK,EUR,30.09.2020,10.5713,0,0
010,A005,SEK,EUR,31.08.2020,10.2888,0,0
010,A005,SEK,EUR,31.07.2020,10.2835,0,0
010,A005,SEK,EUR,30.06.2020,10.4948,0,0
010,A005,SEK,EUR,31.05.2020,10.487,0,0
010,A005,SEK,EUR,30.04.2020,10.6639,0,0
010,A005,SEK,EUR,31.03.2020,11.0613,0,0
010,A005,SEK,EUR,29.02.2020,10.6738,0,0
010,A005,SEK,EUR,31.01.2020,10.6768,0,0
010,A005,SEK,EUR,31.12.2019,10.4468,0,0
010,A005,SEK,EUR,30.11.2019,10.4995,0,0
010,A005,SEK,EUR,31.10.2019,10.7498,0,0
010,A005,SEK,EUR,30.09.2019,10.6958,0,0
010,A005,SEK,EUR,31.08.2019,10.8395,0,0
010,A005,SEK,EUR,31.07.2019,10.6645,0,0
010,A005,SEK,EUR,30.06.2019,10.5633,0,0
010,A005,SEK,EUR,31.05.2019,10.639,0,0
010,A005,SEK,EUR,30.04.2019,10.635,0,0
010,A005,SEK,EUR,31.03.2019,10.398,0,0
010,A005,SEK,EUR,28.02.2019,10.4844,0,0
010,A005,SEK,EUR,31.01.2019,10.373,0,0
010,A005,SEK,EUR,31.12.2018,10.2548,0,0
010,A005,SEK,EUR,30.11.2018,10.3195,0,0
010,A005,SEK,EUR,31.10.2018,10.4015,0,0
010,A005,SEK,EUR,30.09.2018,10.309,0,0
010,A005,SEK,EUR,31.08.2018,10.6205,0,0
010,A005,SEK,EUR,31.07.2018,10.257,0,0
010,A005,SEK,EUR,30.06.2018,10.453,0,0
010,A005,SEK,EUR,31.05.2018,10.2783,0,0
010,A005,SEK,EUR,30.04.2018,10.4993,0,0
010,A005,SEK,EUR,31.03.2018,10.2843,0,0
010,A005,SEK,EUR,28.02.2018,10.0923,0,0
010,A005,SEK,EUR,31.01.2018,9.7645,0,0
010,A005,SEK,USD,28.02.2022,9.47,0,0
010,A005,SEK,USD,31.01.2022,9.4021,0,0
010,A005,SEK,USD,31.12.2021,9.0502,0,0
010,A005,SEK,USD,30.11.2021,9.0522,0,0
010,A005,SEK,USD,31.10.2021,8.5331,0,0
010,A005,SEK,USD,30.09.2021,8.7817,0,0
010,A005,SEK,USD,31.08.2021,8.5875,0,0
010,A005,SEK,USD,31.07.2021,8.5668,0,0
010,A005,SEK,USD,30.06.2021,8.5081,0,0
010,A005,SEK,USD,31.05.2021,8.2952,0,0
010,A005,SEK,USD,30.04.2021,8.4125,0,0
010,A005,SEK,USD,31.03.2021,8.732,0,0
010,A005,SEK,USD,28.02.2021,8.3647,0,0
010,A005,SEK,USD,31.01.2021,8.3314,0,0
010,A005,SEK,USD,31.12.2020,8.1772,0,0
010,A005,SEK,USD,30.11.2020,8.4957,0,0
010,A005,SEK,USD,31.10.2020,8.8605,0,0
010,A005,SEK,USD,30.09.2020,9.0291,0,0
010,A005,SEK,USD,31.08.2020,8.6171,0,0
010,A005,SEK,USD,31.07.2020,8.6795,0,0
010,A005,SEK,USD,30.06.2020,9.372,0,0
010,A005,SEK,USD,31.05.2020,9.4172,0,0
010,A005,SEK,USD,30.04.2020,9.805,0,0
010,A005,SEK,USD,31.03.2020,10.0961,0,0
010,A005,SEK,USD,29.02.2020,9.7238,0,0
010,A005,SEK,USD,31.01.2020,9.6605,0,0
010,A005,SGD,EUR,28.02.2022,1.5201,0,0
010,A005,SGD,EUR,31.01.2022,1.511,0,0
010,A005,SGD,EUR,31.12.2021,1.5279,0,0
010,A005,SGD,EUR,30.11.2021,1.5521,0,0
010,A005,SGD,EUR,31.10.2021,1.5676,0,0
010,A005,SGD,EUR,30.09.2021,1.576,0,0
010,A005,SGD,EUR,31.08.2021,1.5897,0,0
010,A005,SGD,EUR,31.07.2021,1.609,0,0
010,A005,SGD,EUR,30.06.2021,1.5976,0,0
010,A005,SGD,EUR,31.05.2021,1.613,0,0
010,A005,SGD,EUR,30.04.2021,1.6045,0,0
010,A005,SGD,EUR,31.03.2021,1.5768,0,0
010,A005,SGD,EUR,28.02.2021,1.6106,0,0
010,A005,SGD,EUR,31.01.2021,1.6121,0,0
010,A005,SGD,EUR,31.12.2020,1.6218,0,0
010,A005,SGD,EUR,30.11.2020,1.6029,0,0
010,A005,SGD,EUR,31.10.2020,1.5952,0,0
010,A005,SGD,EUR,30.09.2020,1.6035,0,0
010,A005,SGD,EUR,31.08.2020,1.6235,0,0
010,A005,SGD,EUR,31.07.2020,1.6245,0,0
010,A005,SGD,EUR,30.06.2020,1.5648,0,0
010,A005,SGD,EUR,31.05.2020,1.5712,0,0
010,A005,SGD,EUR,30.04.2020,1.5324,0,0
010,A005,SGD,EUR,31.03.2020,1.5633,0,0
010,A005,SGD,EUR,29.02.2020,1.5317,0,0
010,A005,SGD,EUR,31.01.2020,1.5092,0,0
010,A005,SGD,EUR,31.12.2019,1.5111,0,0
010,A005,SGD,EUR,30.11.2019,1.5017,0,0
010,A005,SGD,EUR,31.10.2019,1.5174,0,0
010,A005,SGD,EUR,30.09.2019,1.506,0,0
010,A005,SGD,EUR,31.08.2019,1.5312,0,0
010,A005,SGD,EUR,31.07.2019,1.5261,0,0
010,A005,SGD,EUR,30.06.2019,1.5395,0,0
010,A005,SGD,EUR,31.05.2019,1.5378,0,0
010,A005,SGD,EUR,30.04.2019,1.5263,0,0
010,A005,SGD,EUR,31.03.2019,1.5214,0,0
010,A005,SGD,EUR,28.02.2019,1.539,0,0
010,A005,SGD,EUR,31.01.2019,1.5459,0,0
010,A005,SGD,EUR,31.12.2018,1.5591,0,0
010,A005,SGD,EUR,30.11.2018,1.5581,0,0
010,A005,SGD,EUR,31.10.2018,1.5696,0,0
010,A005,SGD,EUR,30.09.2018,1.5839,0,0
010,A005,SGD,EUR,31.08.2018,1.5965,0,0
010,A005,SGD,EUR,31.07.2018,1.5976,0,0
010,A005,SGD,EUR,30.06.2018,1.5896,0,0
010,A005,SGD,EUR,31.05.2018,1.5588,0,0
010,A005,SGD,EUR,30.04.2018,1.6016,0,0
010,A005,SGD,EUR,31.03.2018,1.6158,0,0
010,A005,SGD,EUR,28.02.2018,1.6162,0,0
010,A005,SGD,EUR,31.01.2018,1.6288,0,0
010,A005,SGD,USD,28.02.2022,1.3574,0,0
010,A005,SGD,USD,31.01.2022,1.3544,0,0
010,A005,SGD,USD,31.12.2021,1.349,0,0
010,A005,SGD,USD,30.11.2021,1.3659,0,0
010,A005,SGD,USD,31.10.2021,1.3462,0,0
010,A005,SGD,USD,30.09.2021,1.3611,0,0
010,A005,SGD,USD,31.08.2021,1.3433,0,0
010,A005,SGD,USD,31.07.2021,1.3531,0,0
010,A005,SGD,USD,30.06.2021,1.3443,0,0
010,A005,SGD,USD,31.05.2021,1.322,0,0
010,A005,SGD,USD,30.04.2021,1.328,0,0
010,A005,SGD,USD,31.03.2021,1.3448,0,0
010,A005,SGD,USD,28.02.2021,1.3288,0,0
010,A005,SGD,USD,31.01.2021,1.3284,0,0
010,A005,SGD,USD,31.12.2020,1.3217,0,0
010,A005,SGD,USD,30.11.2020,1.338,0,0
010,A005,SGD,USD,31.10.2020,1.3637,0,0
010,A005,SGD,USD,30.09.2020,1.3696,0,0
010,A005,SGD,USD,31.08.2020,1.3597,0,0
010,A005,SGD,USD,31.07.2020,1.3711,0,0
010,A005,SGD,USD,30.06.2020,1.3974,0,0
010,A005,SGD,USD,31.05.2020,1.4109,0,0
010,A005,SGD,USD,30.04.2020,1.409,0,0
010,A005,SGD,USD,31.03.2020,1.4269,0,0
010,A005,SGD,USD,29.02.2020,1.3954,0,0
010,A005,SGD,USD,31.01.2020,1.3655,0,0
010,A005,SVC,EUR,28.02.2022,9.7998,0,0
010,A005,SVC,EUR,31.01.2022,9.7665,0,0
010,A005,SVC,EUR,31.12.2021,9.9113,0,0
010,A005,SVC,EUR,30.11.2021,9.9481,0,0
010,A005,SVC,EUR,31.10.2021,10.1946,0,0
010,A005,SVC,EUR,30.09.2021,10.1368,0,0
010,A005,SVC,EUR,31.08.2021,10.3604,0,0
010,A005,SVC,EUR,31.07.2021,10.41,0,0
010,A005,SVC,USD,28.02.2022,8.7506,0,0
010,A005,SVC,USD,31.01.2022,8.7545,0,0
010,A005,SVC,USD,31.12.2021,8.7509,0,0
010,A005,SVC,USD,30.11.2021,8.7548,0,0
010,A005,SVC,USD,31.10.2021,8.7545,0,0
010,A005,SVC,USD,30.09.2021,8.7545,0,0
010,A005,SVC,USD,31.08.2021,8.7548,0,0
010,A005,SVC,USD,31.07.2021,8.7545,0,0
010,A005,SYP,EUR,28.02.2022,2813.7488,0,0
010,A005,SYP,EUR,31.01.2022,2802.9451,0,0
010,A005,SYP,EUR,31.12.2021,2845.6575,0,0
010,A005,SYP,EUR,30.11.2021,2853.8174,0,0
010,A005,SYP,EUR,31.10.2021,2924.6418,0,0
010,A005,SYP,EUR,30.09.2021,2909.2236,0,0
010,A005,SYP,EUR,31.08.2021,2973.2925,0,0
010,A005,SYP,EUR,31.07.2021,2986.4246,0,0
010,A005,SYP,USD,28.02.2022,2512.5007,0,0
010,A005,SYP,USD,31.01.2022,2512.5007,0,0
010,A005,SYP,USD,31.12.2021,2512.5007,0,0
010,A005,SYP,USD,30.11.2021,2511.5007,0,0
010,A005,SYP,USD,31.10.2021,2511.5007,0,0
010,A005,SYP,USD,30.09.2021,2512.5007,0,0
010,A005,SYP,USD,31.08.2021,2512.5007,0,0
010,A005,SYP,USD,31.07.2021,2511.5007,0,0
010,A005,THB,EUR,28.02.2022,0.03658,0,0
010,A005,THB,EUR,31.01.2022,0.03717,0,0
010,A005,THB,EUR,31.12.2021,0.03783,0,0
010,A005,THB,EUR,30.11.2021,0.03825,0,0
010,A005,THB,EUR,31.10.2021,0.03864,0,0
010,A005,THB,EUR,30.09.2021,0.03922,0,0
010,A005,THB,EUR,31.08.2021,0.03813,0,0
010,A005,THB,EUR,31.07.2021,0.03907,0,0
010,A005,THB,EUR,30.06.2021,0.03809,0,0
010,A005,THB,EUR,31.05.2021,0.03812,0,0
010,A005,THB,EUR,30.04.2021,0.03764,0,0
010,A005,THB,EUR,31.03.2021,0.03665,0,0
010,A005,THB,EUR,28.02.2021,0.03653,0,0
010,A005,THB,EUR,31.01.2021,0.03632,0,0
010,A005,THB,EUR,31.12.2020,0.03675,0,0
010,A005,THB,EUR,30.11.2020,0.03623,0,0
010,A005,THB,EUR,31.10.2020,0.03646,0,0
010,A005,THB,EUR,30.09.2020,0.03706,0,0
010,A005,THB,EUR,31.08.2020,0.03711,0,0
010,A005,THB,EUR,31.07.2020,0.03695,0,0
010,A005,THB,EUR,30.06.2020,0.0346,0,0
010,A005,THB,EUR,31.05.2020,0.03542,0,0
010,A005,THB,EUR,30.04.2020,0.03517,0,0
010,A005,THB,EUR,31.03.2020,0.03595,0,0
010,A005,THB,EUR,29.02.2020,0.03463,0,0
010,A005,THB,EUR,31.01.2020,0.03444,0,0
010,A005,THB,EUR,31.12.2019,0.0336,0,0
010,A005,THB,EUR,30.11.2019,0.03319,0,0
010,A005,THB,EUR,31.10.2019,0.03367,0,0
010,A005,THB,EUR,30.09.2019,0.03331,0,0
010,A005,THB,EUR,31.08.2019,0.03375,0,0
010,A005,THB,EUR,31.07.2019,0.03428,0,0
010,A005,THB,EUR,30.06.2019,0.03492,0,0
010,A005,THB,EUR,31.05.2019,0.03533,0,0
010,A005,THB,EUR,30.04.2019,0.03581,0,0
010,A005,THB,EUR,31.03.2019,0.03565,0,0
010,A005,THB,EUR,28.02.2019,0.03596,0,0
010,A005,THB,EUR,31.01.2019,0.03589,0,0
010,A005,THB,EUR,31.12.2018,0.03731,0,0
010,A005,THB,EUR,30.11.2018,0.03737,0,0
010,A005,THB,EUR,31.10.2018,0.03753,0,0
010,A005,THB,EUR,30.09.2018,0.03744,0,0
010,A005,THB,EUR,31.08.2018,0.03813,0,0
010,A005,THB,EUR,31.07.2018,0.03905,0,0
010,A005,THB,EUR,30.06.2018,0.03862,0,0
010,A005,THB,EUR,31.05.2018,0.03735,0,0
010,A005,THB,EUR,30.04.2018,0.03813,0,0
010,A005,THB,EUR,31.03.2018,0.0385,0,0
010,A005,THB,EUR,28.02.2018,0.03834,0,0
010,A005,THB,EUR,31.01.2018,0.03902,0,0
010,A005,THB,USD,28.02.2022,0.03267,0,0
010,A005,THB,USD,31.01.2022,0.03332,0,0
010,A005,THB,USD,31.12.2021,0.03341,0,0
010,A005,THB,USD,30.11.2021,0.03367,0,0
010,A005,THB,USD,31.10.2021,0.03318,0,0
010,A005,THB,USD,30.09.2021,0.03387,0,0
010,A005,THB,USD,31.08.2021,0.03222,0,0
010,A005,THB,USD,31.07.2021,0.03286,0,0
010,A005,THB,USD,30.06.2021,0.03205,0,0
010,A005,THB,USD,31.05.2021,0.03124,0,0
010,A005,THB,USD,30.04.2021,0.03115,0,0
010,A005,THB,USD,31.03.2021,0.03126,0,0
010,A005,THB,USD,28.02.2021,0.03014,0,0
010,A005,THB,USD,31.01.2021,0.02993,0,0
010,A005,THB,USD,31.12.2020,0.02995,0,0
010,A005,THB,USD,30.11.2020,0.03024,0,0
010,A005,THB,USD,31.10.2020,0.03117,0,0
010,A005,THB,USD,30.09.2020,0.03165,0,0
010,A005,THB,USD,31.08.2020,0.03108,0,0
010,A005,THB,USD,31.07.2020,0.03119,0,0
010,A005,THB,USD,30.06.2020,0.0309,0,0
010,A005,THB,USD,31.05.2020,0.03181,0,0
010,A005,THB,USD,30.04.2020,0.03234,0,0
010,A005,THB,USD,31.03.2020,0.03282,0,0
010,A005,THB,USD,29.02.2020,0.03155,0,0
010,A005,THB,USD,31.01.2020,0.03116,0,0
010,A005,TND,EUR,28.02.2022,3.2627,0,0
010,A005,TND,EUR,31.01.2022,3.2443,0,0
010,A005,TND,EUR,31.12.2021,3.26,0,0
010,A005,TND,EUR,30.11.2021,3.265,0,0
010,A005,TND,EUR,31.10.2021,3.2888,0,0
010,A005,TND,EUR,30.09.2021,3.2725,0,0
010,A005,TND,EUR,31.08.2021,3.2859,0,0
010,A005,TND,EUR,31.07.2021,3.3072,0,0
010,A005,TND,USD,28.02.2022,2.9134,0,0
010,A005,TND,USD,31.01.2022,2.9082,0,0
010,A005,TND,USD,31.12.2021,2.8783,0,0
010,A005,TND,USD,30.11.2021,2.8734,0,0
010,A005,TND,USD,31.10.2021,2.8243,0,0
010,A005,TND,USD,30.09.2021,2.8263,0,0
010,A005,TND,USD,31.08.2021,2.7767,0,0
010,A005,TND,USD,31.07.2021,2.7813,0,0
010,A005,TOP,EUR,28.02.2022,2.5534,0,0
010,A005,TOP,EUR,31.01.2022,2.567,0,0
010,A005,TOP,EUR,31.12.2021,2.5671,0,0
010,A005,TOP,EUR,30.11.2021,2.5644,0,0
010,A005,TOP,EUR,31.10.2021,2.6057,0,0
010,A005,TOP,EUR,30.09.2021,2.6352,0,0
010,A005,TOP,EUR,31.08.2021,2.6647,0,0
010,A005,TOP,EUR,31.07.2021,2.6757,0,0
010,A005,TOP,USD,28.02.2022,2.28,0,0
010,A005,TOP,USD,31.01.2022,2.301,0,0
010,A005,TOP,USD,31.12.2021,2.2666,0,0
010,A005,TOP,USD,30.11.2021,2.2568,0,0
010,A005,TOP,USD,31.10.2021,2.2376,0,0
010,A005,TOP,USD,30.09.2021,2.2758,0,0
010,A005,TOP,USD,31.08.2021,2.2518,0,0
010,A005,TOP,USD,31.07.2021,2.2502,0,0
010,A005,TRY,EUR,28.02.2022,15.4532,0,0
010,A005,TRY,EUR,31.01.2022,14.931,0,0
010,A005,TRY,EUR,31.12.2021,15.2335,0,0
010,A005,TRY,EUR,30.11.2021,14.9342,0,0
010,A005,TRY,EUR,31.10.2021,11.1393,0,0
010,A005,TRY,EUR,30.09.2021,10.2981,0,0
010,A005,TRY,EUR,31.08.2021,9.831,0,0
010,A005,TRY,EUR,31.07.2021,9.9985,0,0
010,A005,TRY,EUR,30.06.2021,10.321,0,0
010,A005,TRY,EUR,31.05.2021,10.3728,0,0
010,A005,TRY,EUR,30.04.2021,9.9777,0,0
010,A005,TRY,EUR,31.03.2021,9.725,0,0
010,A005,TRY,EUR,28.02.2021,9.0168,0,0
010,A005,TRY,EUR,31.01.2021,8.8772,0,0
010,A005,TRY,EUR,31.12.2020,9.1131,0,0
010,A005,TRY,EUR,30.11.2020,9.3155,0,0
010,A005,TRY,EUR,31.10.2020,9.794,0,0
010,A005,TRY,EUR,30.09.2020,9.099,0,0
010,A005,TRY,EUR,31.08.2020,8.777,0,0
010,A005,TRY,EUR,31.07.2020,8.2595,0,0
010,A005,TRY,EUR,30.06.2020,7.6761,0,0
010,A005,TRY,EUR,31.05.2020,7.6101,0,0
010,A005,TRY,EUR,30.04.2020,7.5979,0,0
010,A005,TRY,EUR,31.03.2020,7.2063,0,0
010,A005,TRY,EUR,29.02.2020,6.8348,0,0
010,A005,TRY,EUR,31.01.2020,6.6117,0,0
010,A005,TRY,EUR,31.12.2019,6.6843,0,0
010,A005,TRY,EUR,30.11.2019,6.3198,0,0
010,A005,TRY,EUR,31.10.2019,6.3717,0,0
010,A005,TRY,EUR,30.09.2019,6.1491,0,0
010,A005,TRY,EUR,31.08.2019,6.4418,0,0
010,A005,TRY,EUR,31.07.2019,6.161,0,0
010,A005,TRY,EUR,30.06.2019,6.5655,0,0
010,A005,TRY,EUR,31.05.2019,6.527,0,0
010,A005,TRY,EUR,30.04.2019,6.6913,0,0
010,A005,TRY,EUR,31.03.2019,6.3446,0,0
010,A005,TRY,EUR,28.02.2019,6.0679,0,0
010,A005,TRY,EUR,31.01.2019,5.9689,0,0
010,A005,TRY,EUR,31.12.2018,6.0588,0,0
010,A005,TRY,EUR,30.11.2018,5.8753,0,0
010,A005,TRY,EUR,31.10.2018,6.2255,0,0
010,A005,TRY,EUR,30.09.2018,6.965,0,0
010,A005,TRY,EUR,31.08.2018,7.6386,0,0
010,A005,TRY,EUR,31.07.2018,5.7319,0,0
010,A005,TRY,EUR,30.06.2018,5.3385,0,0
010,A005,TRY,EUR,31.05.2018,5.1818,0,0
010,A005,TRY,EUR,30.04.2018,4.8896,0,0
010,A005,TRY,EUR,31.03.2018,4.8976,0,0
010,A005,TRY,EUR,28.02.2018,4.6451,0,0
010,A005,TRY,EUR,31.01.2018,4.6732,0,0
010,A005,TRY,USD,28.02.2022,13.7987,0,0
010,A005,TRY,USD,31.01.2022,13.3838,0,0
010,A005,TRY,USD,31.12.2021,13.45,0,0
010,A005,TRY,USD,30.11.2021,13.1428,0,0
010,A005,TRY,USD,31.10.2021,9.5657,0,0
010,A005,TRY,USD,30.09.2021,8.8938,0,0
010,A005,TRY,USD,31.08.2021,8.3074,0,0
010,A005,TRY,USD,31.07.2021,8.4085,0,0
010,A005,TRY,USD,30.06.2021,8.6848,0,0
010,A005,TRY,USD,31.05.2021,8.5016,0,0
010,A005,TRY,USD,30.04.2021,8.2583,0,0
010,A005,TRY,USD,31.03.2021,8.2942,0,0
010,A005,TRY,USD,28.02.2021,7.439,0,0
010,A005,TRY,USD,31.01.2021,7.3148,0,0
010,A005,TRY,USD,31.12.2020,7.4265,0,0
010,A005,TRY,USD,30.11.2020,7.7759,0,0
010,A005,TRY,USD,31.10.2020,8.3724,0,0
010,A005,TRY,USD,30.09.2020,7.7716,0,0
010,A005,TRY,USD,31.08.2020,7.3509,0,0
010,A005,TRY,USD,31.07.2020,6.9712,0,0
010,A005,TRY,USD,30.06.2020,6.8549,0,0
010,A005,TRY,USD,31.05.2020,6.8338,0,0
010,A005,TRY,USD,30.04.2020,6.9859,0,0
